text,level,quantPalavras,virgula,quantStopWords,canonicas
 Classes viventes:,3,4,0,0.0,0.0
" Esses indicadores podem ser mais úteis para estabelecer tendências e identificar a necessidade de medidas correctivas, uma vez que podem fornecer informações úteis de forma contínua sobre o desempenho do sistema",4,33,1,42.42424242424242,12.121212121212121
" As comparações também podem ser feitas com outras fábricas da mesma indústria, ou em instalações onde são efectuadas operações semelhantes de movimentação de material",4,26,1,46.15384615384615,11.538461538461538
 É necessário ter o cuidado de assegurar que os indicadores de desempenho utilizados são razoáveis e reflectem um desempenho positivo,4,21,0,33.33333333333333,14.285714285714285
" Alguns indicadores de desempenho são realizados com uma estratégia de curto prazo, o que é desvantajoso para uma organização cujo seu ponto de vista seja de longo prazo",4,30,1,46.666666666666664,23.333333333333332
 As decisões importantes a ser realizadas numa empresa devem de ter em conta os indicadores de desempenho,4,18,0,44.44444444444444,16.666666666666664
" Os dados necessários para calcular os indicadores de desempenho devem estar prontamente disponíveis, como tal inicialmente a recolha de informação pode dar alguns problemas",4,26,1,42.30769230769231,19.230769230769234
 A cooperação interdepartamental é essencial na formação e recolha de dados para que sejam superadas as dificuldades iniciais de identificar e quantificar as informações necessárias para o cálculo dos indicadores de desempenho,4,33,0,33.33333333333333,18.181818181818183
 O processo de recolha de dados é um contributo para os profissionais movimentação de material de maneira que os auxilia a identificar problemas associados às operações e instalações numa área de produção,4,34,0,41.17647058823529,20.588235294117645
 A monitorização periódica dos indicadores de desempenho é efectuada para confirmar se valores estão dentro do aceitável,4,18,0,44.44444444444444,22.22222222222222
 Qualquer grande flutuação de período para período é um sinal claro de que o sistema está a funcionar com problemas e que precisa de uma investigação e controlo,4,29,0,44.827586206896555,13.793103448275861
" O desempenho de um sistema depois de instalado e posto a funcionar é verificado analisando as tendências, ou mudanças dos indicadores de desempenho",4,25,1,40.0,16.0
" Se os aumentos de desempenho são alcançados, o sistema é considerado como cumprindo os objectivos",4,17,1,41.17647058823529,17.647058823529413
" Caso contrário, a limpeza ou modificação do sistema é necessário para atingir os níveis desejados de desempenho",4,19,1,36.84210526315789,21.052631578947366
" A movimentação de material não pode ter soluções «tapa buracos», têm de ser medidas que tenham a capacidade de resolver um problema imediato através da instalação de um equipamento",4,33,1,42.42424242424242,24.242424242424242
" De modo contrário, devem ser assentes numa abordagem sistemática e utilizar um sistema sólido de pensamentos",4,18,1,33.33333333333333,22.22222222222222
 Dessa semelhança surgiu a lenda espalhada pelos índios saterés-maués,1,10,0,10.0,0.0
 A índia Unai teve um filho concebido por uma serpente e morto pelas flechadas de um macaco,1,18,0,38.88888888888889,16.666666666666664
" No local em que ele foi enterrado, nasceram as primeiras plantas de guaraná",1,15,1,46.666666666666664,13.333333333333334
" Todo final de novembro, os índios celebram esse acontecimento com a Festa do Guaraná, na cidade de Maués, a 270 quilômetros de Manaus",1,27,3,33.33333333333333,25.925925925925924
 ﻿O cabelo é formado por células mortas,1,8,0,25.0,25.0
 Por isso não sentimos dor quando o cortamos ou quando usamos produtos para mudar a cor dele,1,19,0,36.84210526315789,5.263157894736842
" Apenas a raiz, que fica dentro do couro cabeludo, tem vida",1,14,2,28.57142857142857,28.57142857142857
" É nessa região que novas células de proteínas se formam e empurram as células velhas para fora, fazendo o cabelo crescer",1,24,1,33.33333333333333,25.0
" Mas quando alguém puxa nosso cabelo sentimos dor porque a raiz do fio é ligada às células nervosas, que enviam ao cérebro o aviso de dor",1,30,1,26.666666666666668,16.666666666666664
 ﻿A bola é um objeto incrível! A bola pode ser usada tanto por crianças quanto por adultos,1,19,0,42.10526315789473,21.052631578947366
 Eu e meus amigos adoramos brincar com bola,1,9,0,22.22222222222222,11.11111111111111
 Eu e meus amigos passamos horas e horas nos divertindo assim,1,12,0,25.0,0.0
" ﻿José Paulo Paes, autor do texto Dicionário, nasceu em Taquaritinga, interior de São Paulo, em 1926, e faleceu em 1998",1,26,5,19.230769230769234,7.6923076923076925
" Ele deixou obras importantes, muitas delas dedicadas às crianças",1,13,1,15.384615384615385,0.0
 Veja a seguir os títulos de alguns de seus livros,1,11,0,45.45454545454545,27.27272727272727
 É isso ali,1,4,0,50.0,0.0
 Rio de Janeiro: Salamandra,1,6,0,16.666666666666664,16.666666666666664
 Poemas para brincar,1,4,0,25.0,25.0
 São Paulo: Ática,1,5,0,0.0,0.0
 Uma letra puxa outra,1,5,0,20.0,20.0
 São Paulo: Companhia das Letrinhas,1,7,0,14.285714285714285,0.0
" ﻿Diferentemente das que aparecem no cinema, as plantas carnívoras de verdade são pequenas e delicadas",1,17,1,35.294117647058826,17.647058823529413
 Elas têm em média 15 centímetros,1,7,0,28.57142857142857,0.0
" Só têm capacidade de capturar e digerir animais miúdos, em geral insetos",1,14,1,28.57142857142857,14.285714285714285
" Por isso, os pesquisadores preferem chamar essas plantas de insetívoras",1,12,1,33.33333333333333,8.333333333333332
" As plantas insetívoras também fabricam seu alimento, mas só isso não é suficiente para suprir suas necessidades vitais",1,20,1,45.0,5.0
" Por isso, os insetos que elas capturam são um complemento alimentar",1,13,1,46.15384615384615,0.0
Curiosidades,2,1,0,0.0,0.0
" Ao longo da Idade Média, a disseminação do cristianismo abriu caminhos para que a Igreja se transformasse na mais importante instituição da época",2,25,1,32.0,23.076923076923077
" Ao mesmo tempo, o fato de monopolizarem o acesso ao conhecimento e o poderio econômico alcançado pelo recebimento de bens e terras foram alguns dos pressupostos fundamentais que também explicam esse poder",2,35,1,34.285714285714285,11.11111111111111
" Com isso, os membros da Igreja tiveram força para interferir em decisões políticas e moldar o comportamento da sociedade feudal",2,22,1,31.818181818181817,13.636363636363635
" Em muitas situações, notamos que os integrantes da Igreja tiveram a capacidade de interferir no comportamento das pessoas, condenando determinadas práticas e exigindo o cumprimento de outras ações que, de modo geral, deveriam garantir a salvação espiritual do indivíduo",2,44,4,29.545454545454547,18.181818181818183
" No entanto, vemos que, em diversas situações, a Igreja mergulhou em uma séria crise moral ao não ter esse modo de agir e pensar cumpridos pelos seus próprios representantes",2,34,3,29.411764705882355,8.823529411764707
" Por volta do século IX, a Igreja divulgou um documento em que o imperador romano Constantino teria concedido autoridade política para os chefes da Igreja por meio da chamada “Doação de Constantino”",2,36,1,30.555555555555557,16.666666666666664
" Por muito tempo, esse documento foi dado como legitimador da interferência papal em diferentes assuntos que rondavam a Europa Feudal",2,22,1,36.36363636363637,13.636363636363635
" Contudo, diversas investigações feitas sobre a legitimidade desse documento concluíram que se tratava de uma farsa completamente descabida",2,21,1,28.57142857142857,14.285714285714285
" Chegando ao ápice da Idade Média, entre os séculos VIII e XII, percebemos que o poder papal já despertava a cobiça de várias autoridades clericais da época",2,31,2,25.806451612903224,12.903225806451612
" Cada vez que o posto papal ficava vago, os principais bispos e cardeais da Europa entravam em séria disputa pela conquista do cargo",2,25,1,28.000000000000004,24.0
" Entre os casos mais graves dessa disputa, destacamos o caso do Bonifácio VII que, em 974, estrangulou o papa Bento VI para assumir a mais importante posição da Igreja",2,34,3,29.411764705882355,17.647058823529413
 Mesmo aqueles pecados capitais considerados de menor importância também eram vez ou outra ignorados pelos papas,2,17,0,47.05882352941176,5.88235294117647
" No ano de 1471, o papa Paulo II morreu depois de degustar sozinho dois melões inteiros",2,18,1,22.22222222222222,22.22222222222222
" Ainda hoje, suspeitam que o papa glutão tenha sido envenenado",2,12,1,8.333333333333332,25.0
 Já o “esquentado” Júlio II tinha o péssimo hábito de resolver as suas diferenças no braço,2,19,0,21.052631578947366,10.526315789473683
 Certa ocasião – tomado pela mais pura ira – espancou um bando de cardeais que simplesmente se recusara a cavalgar com ele em um dia nevado,2,27,0,37.03703703703704,25.925925925925924
" Em seus primórdios, os membros da Igreja poderiam casar-se e consumar o ato sexual",2,16,1,18.75,6.25
" Contudo, na medida em que a instituição aumentava suas posses, o celibato foi imposto a todos aqueles que adentravam os quadros clericais, mas nunca chegou a ser seguido à risca",2,34,3,38.23529411764706,8.823529411764707
" No século XVI, por exemplo, o papa Alexandre VI também era conhecido pela sua extensa prole de filhos – obtidos com três diferentes mulheres – e pelo seu intenso caso com a bela Giulia Farnese",2,38,2,34.21052631578947,21.052631578947366
 A existência desses deslizes cometidos por figuras centrais da Igreja revelam um tempo em que a autoridade clerical exacerbou os limites das regras morais por eles mesmos difundidas,2,30,0,36.666666666666664,3.3333333333333335
" Ao longo do tempo, o aparecimento das religiões protestantes e a diminuição da esfera de interferência da religião da sociedade mudaram tal situação",2,25,1,32.0,23.076923076923077
" Atualmente, observamos que diversos membros do clero se interessam na reavaliação de diversas atribuições e exigências ligadas à vida religiosa dos dirigentes católicos",2,25,1,28.000000000000004,20.0
" A poluição é a liberação de substâncias químicas ou agentes contaminantes em um ambiente, prejudicando os ecossistemas biológicos ou os seres humanos",3,24,1,33.33333333333333,4.166666666666666
" Mesmo produtos relativamente benignos da atividade humana podem ser considerados poluentes, se eles precipitarem efeitos negativos posteriormente",3,19,1,26.31578947368421,15.789473684210526
" Os óxidos de nitrogênio produzidos pela indústria, por exemplo, são freqüentemente citados como poluidores, embora a própria substância não seja prejudicial",3,25,3,32.0,16.0
" Na verdade, é a energia solar (luz do Sol) que converte esses compostos em poluição",3,19,1,26.31578947368421,10.526315789473683
" Muitas vezes, depende-se do contexto para classificar um fenômeno como poluição ou não",3,15,1,46.666666666666664,20.0
" Surtos descontrolados de algas e a resultante asfixia de lagos e baías são considerados poluição quando são alimentados por nutrientes vindos de dejetos industriais, agrícolas ou residenciais",3,29,1,27.586206896551722,10.344827586206897
 O Rio Tietê é um rio brasileiro do Estado de São Paulo,3,13,0,30.76923076923077,15.384615384615385
" O Tietê percorre a Região Metropolitana de São Paulo e percorre 1100 quilômetros, até o município de Itapura, em sua foz no Rio Paraná, na divisa com o Mato Grosso do Sul",3,36,3,25.0,22.22222222222222
" Embora seja um dos rios mais importantes economicamente para o país, o Rio Tietê ficou tristemente conhecido pelos seus problemas ambientais, especialmente no trecho que banha a cidade de São Paulo",3,34,2,29.411764705882355,14.705882352941178
" Podemos levantar as causas da poluição do Rio Tietê, que coincide com a expansão da industrialização da cidade de São Paulo",3,23,1,34.78260869565217,26.08695652173913
