text,level
" Os óxidos de nitrogênio produzidos pela indústria, por exemplo, são freqüentemente citados como poluidores, embora a própria substância não seja prejudicial",3
" Na verdade, é a energia solar (luz do Sol) que converte esses compostos em poluição",3
" Muitas vezes, depende-se do contexto para classificar um fenômeno como poluição ou não",3
" Surtos descontrolados de algas e a resultante asfixia de lagos e baías são considerados poluição quando são alimentados por nutrientes vindos de dejetos industriais, agrícolas ou residenciais",3
 O Rio Tietê é um rio brasileiro do Estado de São Paulo,3
" O Tietê percorre a Região Metropolitana de São Paulo e percorre 1100 quilômetros, até o município de Itapura, em sua foz no Rio Paraná, na divisa com o Mato Grosso do Sul",3
" Embora seja um dos rios mais importantes economicamente para o país, o Rio Tietê ficou tristemente conhecido pelos seus problemas ambientais, especialmente no trecho que banha a cidade de São Paulo",3
" Podemos levantar as causas da poluição do Rio Tietê, que coincide com a expansão da industrialização da cidade de São Paulo",3
" E tal degradação do Rio Tietê coincide com a construção da Represa de Guarapiranga, pela Light, para geração de energia",3
" Embora esta decisão política tenha permitido uma grande expansão do parque industrial de São Paulo, ela inviabilizou o uso do Rio Tietê para o abastecimento da cidade",3
" Isso retirou a vontade política do governo de gastar recursos em sua manutenção, o que aliado à crescente demanda (fruto da expansão econômica da cidade), degradou o rio a níveis intoleráveis",3
" A partir de 1992, após intensa pressão popular (a sociedade civil chegou a colher mais de um milhão de assinaturas: foi o maior abaixo-assinado já realizado no país), o governo estadual se comprometeu a a estabelecer um programa de despoluição",3
 O Estado buscou recursos junto ao Banco Interamericano de Desenvolvimento - o BID - e tem feito o maior projeto de recuperação ambiental do país,3
" Cálculo (Volume 1)/Técnicas de integraçãoA integração é um processo que demanda certa habilidade e técnica, ele provê um meio indispensável para análises de cálculos diversos, além disso o meio de integrar certas funções deve ser exercitado até que sejamos capazes de absorver a sua essência",4
" O problema da integração deve ser visto como uma análise que pode conduzir a resultados algébricos diversos, quando tomadas técnicas diversas, que concordam, porém, em resultado numérico",4
" Devido à necessidade de exercício dessas técnicas que apresentaremos, teremos mais exemplos neste capítulo, uma ótima maneira de introduzir o conteúdo enquanto a teoria é exposta",4
" A natureza diversa das formas de integrais nos obriga a fazer este estudo a parte, pois certas funções são peculiarmente difíceis de serem analisadas antes da utilização de algum artifício que permita sua simplificação, este é o objetivo deste capítulo: trazer ao leitor os processos de integração e as diversas possibilidades de simplificação de funções para a aplicação destes processos",4
" A técnica de integração por partes consiste da utilização do conceito de diferencial inversa aplicado à fórmula da regra da diferencial do produto, ou seja:formula_1Que após a antidiferencial se torna:formula_2formula_3E, portanto:A utilização desta fórmula para melhorar o processo de integração implica na necessidade de uma breve explanação, o processo consiste em observar a função a ser integrada como sendo uma integral formula_5, ou seja, devemos separar a função em duas partes: uma, chamamos de ""u"", que consideraremos função primitiva e outra ""dv"" que será uma diferencial, desta forma, faremos a integração da parte ""dv"" para encontrar ""v"" e depois subtrairemos a integral da mesma com relação a diferncial de ""u"": ""du""",4
" Parece um tanto incomun a princípio, porém após o hábito no uso da técnica, esta se torna muito útil",4
" Outro fato deve ser explorado: como o processo demanda a integração da diferencial ""dv"" nos vem a questão sobre a necessidade de utilização da constante de antidiferenciação ""C"", portanto façamos a verificação da fórmula utilizando-a:Se formula_6,formula_7formula_8formula_9formula_10formula_4Ou seja, a constante é dispensável para o cálculo da integral que resulta em ""v""",4
" Utilização da integração por partes na resolução da integral do logaritmo natural:formula_12Separamos a diferencial ""dx"" e a primitiva formula_13, procedendo as operações inversas:formula_14depois:formula_15formula_16Aplicando à fórmula de integração por partes:formula_17formula_18formula_19Também há os que preferem simplificar mais, desta forma:formula_21formula_22Sendo ""C"" a constante de antidiferenciação",4
" Se você conhece alguém que não os respeita, informe essa pessoa para que ela possa mudar de atitude",1
 ﻿Uma das guloseimas favoritas dos adolescentes e crianças pode estar dando muita dor de cabeça em seus adoradores,1
 Literalmente,1
 O chiclete foi apontado por estudo israelense como o motivo de enxaqueca diagnosticada em jovens com idade entre 6 e 19 anos,1
" A suspeita principal é de que a goma de mascar causa um certo estresse na articulação, onde a mandíbula encontra o crânio, levando à cefaleia",1
" ﻿As águas doces representam menos de 1% de toda a água do planeta, que é predominantemente salgada",1
" A água que bebemos provém das chuvas, dos rios e dos lagos, mas deve ser purificada para poder ser consumida pelo homem",1
" Igualmente, filtra-se a água doce dos lençóis subterrâneos, bombeada de profundidades variadas",1
 ﻿Os substantivos podem ser comuns ou próprios,1
" O substantivo comum dá nome a seres, coisas, objetos ou sentimentos em geral",1
 Já o substantivo próprio dá nome a algo ou a alguém específico,1
" A palavra avó é um substantivo comum, pois pode indicar qualquer avó",1
" A palavra Santos é um substantivo próprio, pois dá nome a um lugar específico, e não a todos os lugares",1
 Os substantivos próprios devem ser escritos com letra inicial maiúscula,1
" Os substantivos comuns, com letra inicial minúscula, exceto quando iniciam frase",1
" ﻿Muita gente pensa que, se você gosta de futebol, ou qualquer outro esporte, não pode gostar também de ler",1
 Essa é uma mentira deslavada,1
" Veja, por exemplo, o Mauricio de Sousa, que uniu futebol e leitura",1
 Como? Criando dois personagens que homenageiam o nosso futebol para serem protagonistas das histórias em quadrinhos,1
" Um deles é o Pelezinho, inspirado em Edson Arantes o Nascimento, o nosso Pelé",1
 Pelezinho surgiu em 1976,1
" Faz tempo, né? Nos quadrinhos, Pelezinho vive várias aventuras, que, quem sabe, o próprio Pelé tenha vivido na sua infância",1
" Já o outro, Ronaldinho Gaúcho, é mais jovem: surgiu em 2006",1
Biologia,2
" Por muitos anos, lesões provocadas por queimaduras e feridas crônicas foram motivo de sofrimento para várias pessoas",2
" A falta de técnicas que pudessem evitar o agravamento dos quadros de lesões graves e melhorar a aparência estética das áreas afetadas causava sérios danos, principalmente psicológicos",2
" No fim da década de 1920, iniciou-se uma técnica que revolucionou a medicina: o transplante de pele",2
" Nessa técnica, assim como em qualquer outro transplante, ocorre a retirada de tecido de um doador para a sua inserção em outro indivíduo, denominado receptor",2
 Esses tecidos retirados são comumente chamados de enxertos,2
" Podemos classificar o enxerto de acordo com a origem do tecido a ser transplantado, a espessura e o formato",2
" De acordo com a origem, podemos classificá-lo em autoenxerto, isoenxerto, homoenxerto e heteroenxerto",2
 O autoenxerto é aquele em que o tecido é retirado do próprio paciente,2
" Já no isoenxerto, o tecido é proveniente de um irmão gêmeo univitelino",2
" Nesses casos, o tratamento é definitivo e não há risco de rejeição",2
 Os homoenxertos ou aloenxertos são aqueles em que o tecido é tirado de indivíduos da mesma espécie,2
 Pode ser feito como uma forma temporária ou definitiva,2
" No primeiro caso, ele é realizado para melhorar o quadro do paciente, estimulando a cicatrização, evitando infecções e impedindo a perda exagerada de líquidos de maneira provisória",2
" Para que esse tratamento seja definitivo, no entanto, é necessário que haja uma revascularização e seja feita uma enxertia de tecido epitelial para que ocorra a vedação",2
" Os heteroenxertos, também denominados de xenoenxertos, são tecidos de outras espécies",2
" Nesse caso, o transplante é apenas temporário e o risco de rejeição é altíssimo",2
" De acordo com o formato, os enxertos podem ser classificados atualmente em laminados e malhas",2
" O enxerto laminado acontece quando o pedaço de pele retirado é colocado da mesma forma na área lesionada, sem nenhuma modificação",2
 Sua expedição estava em busca de ouro e de uma mítica fonte da juventude que lhe havia sido relatada por índios,3
 Ponce nomeou o local como La Florida,3
" Em 1521, Ponce tentou criar um núcleo de povoamento espanhol na costa oeste da Flórida, mas foi atacado por índios calusas, recebendo uma flecha envenenada na coxa e morrendo em consequência do ferimento",3
" Em 1565, o espanhol Pedro Menéndez de Avilés fundou a cidade de Santo Agostinho, na costa leste da Flórida",3
 Foi a primeira cidade estadunidense de origem europeia,3
" Ao longo do século seguinte, a França ocupou a região central dos atuais Estados Unidos, desde os Grandes Lagos até o golfo do México",3
" Os espanhóis ocuparam a Flórida, a Califórnia, o Novo México, o Texas e o Arizona",3
